Outcomes Data Alltime User ID,Outcomes Data Alltime Intake response date Date
280157,2020-12-29
340072,2020-12-29
364319,2020-12-29
362850,2020-12-29
364703,2020-12-29
363066,2020-12-29
359881,2020-12-29
365464,2020-12-29
365308,2020-12-29
365227,2020-12-29
362995,2020-12-29
365417,2020-12-29
306905,2020-12-29
365321,2020-12-29
364811,2020-12-29
277572,2020-12-29
358045,2020-12-29
291427,2020-12-29
363977,2020-12-29
365351,2020-12-29
365491,2020-12-29
365220,2020-12-29
365466,2020-12-29
364713,2020-12-29
364283,2020-12-29
297309,2020-12-29
347595,2020-12-29
364143,2020-12-29
357511,2020-12-29
360758,2020-12-29
365196,2020-12-29
349327,2020-12-29
364085,2020-12-29
320899,2020-12-29
365365,2020-12-29
361516,2020-12-29
337847,2020-12-29
278639,2020-12-29
365395,2020-12-29
365225,2020-12-29
259220,2020-12-29
336339,2020-12-29
364806,2020-12-29
365483,2020-12-29
363865,2020-12-29
365430,2020-12-29
364748,2020-12-29
364082,2020-12-29
365504,2020-12-29
334606,2020-12-29
365406,2020-12-29
365055,2020-12-29
335067,2020-12-29
365178,2020-12-29
365148,2020-12-29
349693,2020-12-29
365168,2020-12-29
364406,2020-12-29
359954,2020-12-29
364543,2020-12-29
359684,2020-12-29
364016,2020-12-30
364244,2020-12-30
265861,2020-12-30
365602,2020-12-30
363584,2020-12-30
364263,2020-12-30
365654,2020-12-30
317480,2020-12-30
320619,2020-12-30
361999,2020-12-30
365372,2020-12-30
364407,2020-12-30
359089,2020-12-30
364959,2020-12-30
365349,2020-12-30
365017,2020-12-30
353389,2020-12-30
365597,2020-12-30
365674,2020-12-30
309872,2020-12-30
364919,2020-12-30
365280,2020-12-30
365656,2020-12-30
334443,2020-12-30
272310,2020-12-30
349578,2020-12-30
361889,2020-12-30
364306,2020-12-30
354632,2020-12-30
342798,2020-12-30
365644,2020-12-30
364923,2020-12-30
357250,2020-12-30
328433,2020-12-30
363339,2020-12-30
356987,2020-12-30
356027,2020-12-30
305872,2020-12-30
363086,2020-12-30
363313,2020-12-30
364912,2020-12-30
304419,2020-12-30
363117,2020-12-30
365419,2020-12-30
302683,2020-12-30
328331,2020-12-30
365383,2020-12-30
359957,2020-12-30
365603,2020-12-30
358668,2020-12-30
344203,2020-12-30
365508,2020-12-30
365673,2020-12-30
360499,2020-12-30
361463,2020-12-30
365222,2020-12-30
353870,2020-12-30
358837,2020-12-30
365255,2020-12-30
365592,2020-12-30
359060,2020-12-30
365638,2020-12-30
364897,2020-12-30
350583,2020-12-31
360203,2020-12-31
308776,2020-12-31
354592,2020-12-31
365613,2020-12-31
365252,2020-12-31
352125,2020-12-31
364057,2020-12-31
347995,2020-12-31
365843,2020-12-31
363092,2020-12-31
359483,2020-12-31
350847,2020-12-31
338469,2020-12-31
365697,2020-12-31
362002,2020-12-31
357995,2020-12-31
365811,2020-12-31
356096,2020-12-31
365781,2020-12-31
365738,2020-12-31
365753,2020-12-31
365562,2020-12-31
365472,2020-12-31
365628,2021-01-01
365241,2021-01-01
365700,2021-01-01
361221,2021-01-01
312372,2021-01-01
362772,2021-01-01
352968,2021-01-01
309573,2021-01-01
285796,2021-01-01
365985,2021-01-01
326506,2021-01-01
364940,2021-01-01
366033,2021-01-01
344717,2021-01-01
362198,2021-01-01
360895,2021-01-01
353378,2021-01-01
364329,2021-01-01
365887,2021-01-01
354129,2021-01-01
365721,2021-01-01
365317,2021-01-01
335361,2021-01-01
363655,2021-01-01
365207,2021-01-01
365782,2021-01-01
285993,2021-01-02
300831,2021-01-02
365243,2021-01-02
366012,2021-01-02
360104,2021-01-02
366153,2021-01-02
365537,2021-01-02
363018,2021-01-02
337494,2021-01-02
364093,2021-01-02
363242,2021-01-02
358688,2021-01-02
366155,2021-01-02
366108,2021-01-02
363909,2021-01-02
365450,2021-01-02
364651,2021-01-02
363598,2021-01-02
360005,2021-01-02
362790,2021-01-02
365928,2021-01-02
358429,2021-01-02
364178,2021-01-02
364539,2021-01-02
365910,2021-01-02
366058,2021-01-02
363685,2021-01-02
270610,2021-01-02
365991,2021-01-02
280864,2021-01-02
361744,2021-01-02
365942,2021-01-02
365998,2021-01-02
365774,2021-01-02
365647,2021-01-02
348330,2021-01-02
331726,2021-01-02
365786,2021-01-02
365817,2021-01-02
360303,2021-01-02
349962,2021-01-02
364746,2021-01-02
267016,2021-01-02
364352,2021-01-02
365503,2021-01-02
353232,2021-01-02
365784,2021-01-02
355979,2021-01-02
296791,2021-01-02
365893,2021-01-03
366310,2021-01-03
354486,2021-01-03
318533,2021-01-03
366086,2021-01-03
358734,2021-01-03
362231,2021-01-03
351503,2021-01-03
366118,2021-01-03
357640,2021-01-03
365962,2021-01-03
358403,2021-01-03
344302,2021-01-03
366180,2021-01-03
352285,2021-01-03
262853,2021-01-03
289662,2021-01-03
365680,2021-01-03
364677,2021-01-03
323811,2021-01-03
365282,2021-01-03
351078,2021-01-03
366185,2021-01-03
366442,2021-01-03
366054,2021-01-03
357544,2021-01-03
365929,2021-01-03
366265,2021-01-03
337433,2021-01-03
366041,2021-01-03
365198,2021-01-03
365876,2021-01-03
361160,2021-01-03
365598,2021-01-03
363963,2021-01-03
348081,2021-01-03
363886,2021-01-03
365989,2021-01-03
286859,2021-01-03
239049,2021-01-03
354841,2021-01-03
335626,2021-01-03
365754,2021-01-03
366257,2021-01-03
365867,2021-01-03
355434,2021-01-03
365538,2021-01-03
348841,2021-01-03
361929,2021-01-03
365702,2021-01-03
365807,2021-01-03
301998,2021-01-03
362753,2021-01-03
365031,2021-01-03
365263,2021-01-03
366318,2021-01-03
309389,2021-01-03
359127,2021-01-03
365859,2021-01-03
358484,2021-01-03
340850,2021-01-03
366394,2021-01-03
361966,2021-01-03
364083,2021-01-03
365525,2021-01-03
366178,2021-01-03
366200,2021-01-03
311319,2021-01-03
364725,2021-01-03
366376,2021-01-04
335808,2021-01-04
344834,2021-01-04
350157,2021-01-04
365631,2021-01-04
362581,2021-01-04
366537,2021-01-04
362043,2021-01-04
344028,2021-01-04
365096,2021-01-04
356978,2021-01-04
366669,2021-01-04
366004,2021-01-04
366309,2021-01-04
366125,2021-01-04
363061,2021-01-04
366516,2021-01-04
342033,2021-01-04
310386,2021-01-04
351057,2021-01-04
335867,2021-01-04
351046,2021-01-04
366219,2021-01-04
365888,2021-01-04
340781,2021-01-04
345316,2021-01-04
366645,2021-01-04
365696,2021-01-04
360449,2021-01-04
365144,2021-01-04
366593,2021-01-04
345423,2021-01-04
366800,2021-01-04
366530,2021-01-04
366886,2021-01-04
360569,2021-01-04
333433,2021-01-04
365293,2021-01-04
366126,2021-01-04
365813,2021-01-04
366137,2021-01-04
260754,2021-01-04
365008,2021-01-04
366540,2021-01-04
342004,2021-01-04
365953,2021-01-04
314801,2021-01-04
366630,2021-01-04
338925,2021-01-04
366672,2021-01-04
366277,2021-01-04
365668,2021-01-04
366151,2021-01-04
346601,2021-01-04
366359,2021-01-04
366367,2021-01-04
358925,2021-01-04
365676,2021-01-04
366786,2021-01-04
363043,2021-01-04
365608,2021-01-04
366895,2021-01-04
366745,2021-01-04
310660,2021-01-04
366812,2021-01-04
366280,2021-01-04
353471,2021-01-04
365362,2021-01-04
366577,2021-01-04
321009,2021-01-04
360446,2021-01-04
365568,2021-01-04
366576,2021-01-04
310659,2021-01-04
365193,2021-01-04
364674,2021-01-04
296228,2021-01-04
365147,2021-01-04
362437,2021-01-04
365671,2021-01-04
366863,2021-01-04
366131,2021-01-04
309465,2021-01-04
334552,2021-01-04
366001,2021-01-04
366723,2021-01-05
308718,2021-01-05
367382,2021-01-05
366659,2021-01-05
366414,2021-01-05
357503,2021-01-05
353431,2021-01-05
366524,2021-01-05
367088,2021-01-05
365358,2021-01-05
365902,2021-01-05
366059,2021-01-05
342060,2021-01-05
261297,2021-01-05
277220,2021-01-05
358531,2021-01-05
326407,2021-01-05
352810,2021-01-05
363062,2021-01-05
366429,2021-01-05
366447,2021-01-05
364485,2021-01-05
364181,2021-01-05
366765,2021-01-05
366548,2021-01-05
327808,2021-01-05
366782,2021-01-05
366833,2021-01-05
366488,2021-01-05
366284,2021-01-05
367277,2021-01-05
365343,2021-01-05
359020,2021-01-05
366913,2021-01-05
367220,2021-01-05
367039,2021-01-05
367126,2021-01-05
366717,2021-01-05
367140,2021-01-05
367147,2021-01-05
365564,2021-01-05
364574,2021-01-05
233098,2021-01-05
367328,2021-01-05
366575,2021-01-05
364621,2021-01-05
270231,2021-01-05
348845,2021-01-05
360673,2021-01-05
367074,2021-01-05
294353,2021-01-05
365716,2021-01-05
338947,2021-01-05
355418,2021-01-05
367020,2021-01-05
350625,2021-01-05
281240,2021-01-05
362425,2021-01-05
365808,2021-01-05
356642,2021-01-05
366975,2021-01-05
367005,2021-01-05
367085,2021-01-05
292192,2021-01-05
366947,2021-01-05
242418,2021-01-05
366500,2021-01-05
367326,2021-01-05
363787,2021-01-05
367403,2021-01-05
366602,2021-01-05
320187,2021-01-05
366334,2021-01-05
361590,2021-01-05
362974,2021-01-05
366924,2021-01-05
366633,2021-01-05
340031,2021-01-05
366662,2021-01-05
367053,2021-01-05
366976,2021-01-05
366785,2021-01-05
305333,2021-01-05
366773,2021-01-05
347541,2021-01-05
298241,2021-01-05
361623,2021-01-05
367075,2021-01-05
366523,2021-01-05
366893,2021-01-05
366724,2021-01-05
366916,2021-01-05
302247,2021-01-05
366882,2021-01-05
364762,2021-01-05
343789,2021-01-05
355940,2021-01-05
268108,2021-01-05
363122,2021-01-05
366434,2021-01-05
367106,2021-01-05
346554,2021-01-05
366253,2021-01-05
291207,2021-01-05
351765,2021-01-05
265123,2021-01-05
364257,2021-01-06
317905,2021-01-06
340197,2021-01-06
361038,2021-01-06
367232,2021-01-06
367048,2021-01-06
365260,2021-01-06
367366,2021-01-06
365456,2021-01-06
365363,2021-01-06
367206,2021-01-06
367243,2021-01-06
367256,2021-01-06
366825,2021-01-06
366026,2021-01-06
367451,2021-01-06
367234,2021-01-06
274794,2021-01-06
366902,2021-01-06
367611,2021-01-06
366779,2021-01-06
366875,2021-01-06
335858,2021-01-06
367927,2021-01-06
367788,2021-01-06
311182,2021-01-06
367196,2021-01-06
332732,2021-01-06
365392,2021-01-06
367103,2021-01-06
365380,2021-01-06
367165,2021-01-06
364229,2021-01-06
366710,2021-01-06
286323,2021-01-06
331267,2021-01-06
367046,2021-01-06
292045,2021-01-06
367160,2021-01-06
355404,2021-01-06
358966,2021-01-06
319334,2021-01-06
367295,2021-01-06
366097,2021-01-06
365831,2021-01-06
366413,2021-01-06
367811,2021-01-06
366162,2021-01-06
365993,2021-01-06
286316,2021-01-06
366525,2021-01-06
291404,2021-01-06
367078,2021-01-06
315283,2021-01-06
365409,2021-01-06
267769,2021-01-06
367233,2021-01-06
367356,2021-01-06
366801,2021-01-06
367095,2021-01-06
317749,2021-01-06
367519,2021-01-06
366323,2021-01-06
365024,2021-01-06
366589,2021-01-06
278556,2021-01-06
365422,2021-01-06
365398,2021-01-06
366289,2021-01-06
367410,2021-01-06
367793,2021-01-06
365405,2021-01-06
366301,2021-01-06
366884,2021-01-06
366674,2021-01-06
367221,2021-01-06
287983,2021-01-06
367171,2021-01-06
352562,2021-01-06
307231,2021-01-06
367663,2021-01-06
367300,2021-01-06
367494,2021-01-06
366730,2021-01-06
367362,2021-01-06
367197,2021-01-06
367152,2021-01-06
366475,2021-01-06
367766,2021-01-06
353643,2021-01-06
367064,2021-01-06
364227,2021-01-06
365382,2021-01-06
352858,2021-01-06
366827,2021-01-06
356921,2021-01-06
362195,2021-01-06
366409,2021-01-06
367097,2021-01-06
368164,2021-01-07
358241,2021-01-07
327906,2021-01-07
366114,2021-01-07
367563,2021-01-07
339914,2021-01-07
367812,2021-01-07
365839,2021-01-07
367285,2021-01-07
368370,2021-01-07
366996,2021-01-07
353234,2021-01-07
368056,2021-01-07
352093,2021-01-07
366346,2021-01-07
366356,2021-01-07
368111,2021-01-07
354787,2021-01-07
245875,2021-01-07
367875,2021-01-07
367115,2021-01-07
359913,2021-01-07
297935,2021-01-07
366748,2021-01-07
361421,2021-01-07
366473,2021-01-07
367834,2021-01-07
368260,2021-01-07
367616,2021-01-07
368019,2021-01-07
305786,2021-01-07
310408,2021-01-07
368120,2021-01-07
333156,2021-01-07
357941,2021-01-07
364115,2021-01-07
366100,2021-01-07
368255,2021-01-07
367170,2021-01-07
367745,2021-01-07
366646,2021-01-07
301255,2021-01-07
368080,2021-01-07
347639,2021-01-07
366443,2021-01-07
349633,2021-01-07
332576,2021-01-07
367163,2021-01-07
351073,2021-01-07
366601,2021-01-07
367505,2021-01-07
365492,2021-01-07
364254,2021-01-07
366643,2021-01-07
366775,2021-01-07
362576,2021-01-07
366124,2021-01-07
367888,2021-01-07
368246,2021-01-07
366816,2021-01-07
368182,2021-01-07
365895,2021-01-07
367143,2021-01-07
366337,2021-01-07
364215,2021-01-07
362822,2021-01-07
344589,2021-01-07
367379,2021-01-07
365837,2021-01-07
346073,2021-01-07
367867,2021-01-07
367614,2021-01-07
359042,2021-01-07
367167,2021-01-07
351952,2021-01-07
361689,2021-01-07
367089,2021-01-07
368171,2021-01-07
361601,2021-01-07
356778,2021-01-07
366761,2021-01-07
365650,2021-01-07
318057,2021-01-07
365298,2021-01-07
366335,2021-01-07
360344,2021-01-07
366851,2021-01-07
342407,2021-01-07
366831,2021-01-07
367556,2021-01-07
367431,2021-01-07
363603,2021-01-07
367452,2021-01-07
366209,2021-01-07
367741,2021-01-07
366188,2021-01-07
368323,2021-01-07
367754,2021-01-07
359384,2021-01-07
367730,2021-01-07
350786,2021-01-07
362457,2021-01-07
285084,2021-01-07
363258,2021-01-07
368187,2021-01-07
366064,2021-01-07
307692,2021-01-07
366491,2021-01-08
345763,2021-01-08
349996,2021-01-08
366860,2021-01-08
366268,2021-01-08
295322,2021-01-08
368005,2021-01-08
368516,2021-01-08
366036,2021-01-08
367780,2021-01-08
368766,2021-01-08
338606,2021-01-08
367292,2021-01-08
304072,2021-01-08
367420,2021-01-08
351616,2021-01-08
368305,2021-01-08
301400,2021-01-08
368174,2021-01-08
367666,2021-01-08
368748,2021-01-08
368739,2021-01-08
368030,2021-01-08
366625,2021-01-08
368397,2021-01-08
367662,2021-01-08
368767,2021-01-08
367525,2021-01-08
355947,2021-01-08
344332,2021-01-08
356387,2021-01-08
365796,2021-01-08
368674,2021-01-08
366002,2021-01-08
362779,2021-01-08
367857,2021-01-08
351875,2021-01-08
367534,2021-01-08
367644,2021-01-08
365936,2021-01-08
334289,2021-01-08
366332,2021-01-08
362020,2021-01-08
248899,2021-01-08
364618,2021-01-08
367905,2021-01-08
367903,2021-01-08
317437,2021-01-08
298284,2021-01-08
368132,2021-01-08
366834,2021-01-08
348651,2021-01-08
259365,2021-01-08
367476,2021-01-08
367086,2021-01-08
368482,2021-01-08
359426,2021-01-08
368676,2021-01-08
334987,2021-01-08
284167,2021-01-08
367988,2021-01-08
353691,2021-01-08
365027,2021-01-08
305521,2021-01-08
368749,2021-01-08
367598,2021-01-08
367873,2021-01-08
368648,2021-01-08
336282,2021-01-08
366703,2021-01-08
363461,2021-01-08
357969,2021-01-08
365420,2021-01-08
367124,2021-01-08
368180,2021-01-08
343771,2021-01-08
366718,2021-01-08
368356,2021-01-08
367846,2021-01-08
366262,2021-01-08
367982,2021-01-08
366850,2021-01-08
361822,2021-01-08
367790,2021-01-08
368525,2021-01-08
368447,2021-01-08
366729,2021-01-08
366961,2021-01-08
364761,2021-01-08
364716,2021-01-09
367049,2021-01-09
367711,2021-01-09
368102,2021-01-09
366159,2021-01-09
368730,2021-01-09
365574,2021-01-09
368628,2021-01-09
368823,2021-01-09
367479,2021-01-09
330551,2021-01-09
367601,2021-01-09
367406,2021-01-09
365865,2021-01-09
368178,2021-01-09
363825,2021-01-09
368333,2021-01-09
366817,2021-01-09
368792,2021-01-09
366106,2021-01-09
368266,2021-01-09
352159,2021-01-09
368103,2021-01-09
359464,2021-01-09
282198,2021-01-09
365791,2021-01-09
368335,2021-01-09
368878,2021-01-09
368803,2021-01-09
366826,2021-01-09
365882,2021-01-09
367839,2021-01-09
368828,2021-01-09
366803,2021-01-09
368863,2021-01-09
366989,2021-01-09
306273,2021-01-09
360216,2021-01-09
368651,2021-01-09
368843,2021-01-09
367823,2021-01-09
368922,2021-01-09
367907,2021-01-09
360173,2021-01-09
368855,2021-01-09
368561,2021-01-09
237265,2021-01-09
366804,2021-01-09
334929,2021-01-09
367815,2021-01-09
368665,2021-01-09
367970,2021-01-09
367278,2021-01-09
368698,2021-01-09
368144,2021-01-09
367962,2021-01-09
367358,2021-01-09
274489,2021-01-10
356142,2021-01-10
368054,2021-01-10
368138,2021-01-10
368914,2021-01-10
368684,2021-01-10
355645,2021-01-10
365510,2021-01-10
368679,2021-01-10
366224,2021-01-10
367638,2021-01-10
367774,2021-01-10
367205,2021-01-10
368696,2021-01-10
365856,2021-01-10
369180,2021-01-10
368590,2021-01-10
361826,2021-01-10
367008,2021-01-10
369029,2021-01-10
368845,2021-01-10
364080,2021-01-10
367918,2021-01-10
366872,2021-01-10
288485,2021-01-10
362962,2021-01-10
367734,2021-01-10
367763,2021-01-10
367422,2021-01-10
368639,2021-01-10
367539,2021-01-10
367851,2021-01-10
367801,2021-01-10
344830,2021-01-10
367901,2021-01-10
290272,2021-01-10
361164,2021-01-10
279496,2021-01-10
369143,2021-01-10
368689,2021-01-10
362764,2021-01-10
368521,2021-01-10
366506,2021-01-10
369005,2021-01-10
367637,2021-01-10
335882,2021-01-10
345786,2021-01-10
336609,2021-01-10
367859,2021-01-10
367303,2021-01-10
358841,2021-01-10
367689,2021-01-10
368406,2021-01-10
368505,2021-01-10
358712,2021-01-10
295648,2021-01-10
368422,2021-01-10
368308,2021-01-10
368306,2021-01-10
367757,2021-01-10
367748,2021-01-10
365951,2021-01-10
369064,2021-01-10
368059,2021-01-10
351354,2021-01-10
368446,2021-01-10
350859,2021-01-10
367208,2021-01-10
369172,2021-01-10
368903,2021-01-10
367567,2021-01-10
368717,2021-01-10
368847,2021-01-10
317824,2021-01-10
368607,2021-01-10
364981,2021-01-10
358776,2021-01-11
369320,2021-01-11
366546,2021-01-11
360553,2021-01-11
332146,2021-01-11
368686,2021-01-11
367506,2021-01-11
323595,2021-01-11
353545,2021-01-11
344716,2021-01-11
369166,2021-01-11
353885,2021-01-11
287670,2021-01-11
368096,2021-01-11
331736,2021-01-11
311463,2021-01-11
356593,2021-01-11
353538,2021-01-11
363769,2021-01-11
367255,2021-01-11
280062,2021-01-11
369444,2021-01-11
251005,2021-01-11
366766,2021-01-11
368805,2021-01-11
368091,2021-01-11
354155,2021-01-11
236504,2021-01-11
368967,2021-01-11
369151,2021-01-11
367573,2021-01-11
366229,2021-01-11
366472,2021-01-11
366788,2021-01-11
369532,2021-01-11
365646,2021-01-11
366772,2021-01-11
368204,2021-01-11
368930,2021-01-11
351550,2021-01-11
368332,2021-01-11
369375,2021-01-11
369276,2021-01-11
369259,2021-01-11
369235,2021-01-11
366840,2021-01-11
369498,2021-01-11
359528,2021-01-11
281715,2021-01-11
369338,2021-01-11
368314,2021-01-11
365614,2021-01-11
358847,2021-01-11
368280,2021-01-11
292209,2021-01-11
368249,2021-01-11
368430,2021-01-11
363880,2021-01-11
322744,2021-01-11
368105,2021-01-11
368964,2021-01-11
367269,2021-01-11
368659,2021-01-11
368418,2021-01-11
369429,2021-01-11
369268,2021-01-11
369387,2021-01-11
368009,2021-01-11
368107,2021-01-11
368445,2021-01-11
367916,2021-01-11
361844,2021-01-11
367893,2021-01-11
358421,2021-01-11
369225,2021-01-11
366796,2021-01-11
343174,2021-01-11
368724,2021-01-11
367564,2021-01-11
294178,2021-01-11
368538,2021-01-11
369483,2021-01-11
367672,2021-01-11
291855,2021-01-11
369120,2021-01-11
368284,2021-01-11
367969,2021-01-11
369435,2021-01-11
368218,2021-01-11
369106,2021-01-11
367527,2021-01-11
367343,2021-01-11
369653,2021-01-11
369102,2021-01-11
369525,2021-01-11
265199,2021-01-11
366476,2021-01-11
345503,2021-01-11
367353,2021-01-11
368235,2021-01-11
362701,2021-01-11
358027,2021-01-11
367394,2021-01-11
367605,2021-01-11
368850,2021-01-12
367771,2021-01-12
294858,2021-01-12
366869,2021-01-12
369090,2021-01-12
367427,2021-01-12
369472,2021-01-12
369919,2021-01-12
318375,2021-01-12
331073,2021-01-12
369967,2021-01-12
362929,2021-01-12
368758,2021-01-12
353090,2021-01-12
370138,2021-01-12
369595,2021-01-12
321013,2021-01-12
366348,2021-01-12
369813,2021-01-12
367107,2021-01-12
368893,2021-01-12
369122,2021-01-12
369443,2021-01-12
368127,2021-01-12
369529,2021-01-12
289921,2021-01-12
369604,2021-01-12
366251,2021-01-12
368868,2021-01-12
368188,2021-01-12
354370,2021-01-12
369698,2021-01-12
340477,2021-01-12
368549,2021-01-12
368510,2021-01-12
368708,2021-01-12
367371,2021-01-12
369229,2021-01-12
368760,2021-01-12
362436,2021-01-12
356799,2021-01-12
369505,2021-01-12
342394,2021-01-12
258712,2021-01-12
303311,2021-01-12
369521,2021-01-12
366519,2021-01-12
369100,2021-01-12
338538,2021-01-12
234632,2021-01-12
368690,2021-01-12
369755,2021-01-12
366921,2021-01-12
298520,2021-01-12
277381,2021-01-12
370004,2021-01-12
368077,2021-01-12
369820,2021-01-12
369560,2021-01-12
359245,2021-01-12
368099,2021-01-12
369617,2021-01-12
317591,2021-01-12
320805,2021-01-12
369768,2021-01-12
356018,2021-01-12
370123,2021-01-12
363124,2021-01-12
367084,2021-01-12
359810,2021-01-12
308965,2021-01-12
367136,2021-01-12
367886,2021-01-12
367128,2021-01-12
367069,2021-01-12
369903,2021-01-12
370010,2021-01-12
367923,2021-01-12
361851,2021-01-12
282010,2021-01-12
363974,2021-01-12
368788,2021-01-12
369437,2021-01-12
331474,2021-01-12
370106,2021-01-12
367809,2021-01-12
345261,2021-01-12
369901,2021-01-12
367176,2021-01-12
368906,2021-01-12
369126,2021-01-12
369539,2021-01-12
354646,2021-01-12
369035,2021-01-12
358817,2021-01-12
368234,2021-01-12
295913,2021-01-12
289630,2021-01-12
306333,2021-01-12
369628,2021-01-12
369713,2021-01-12
369177,2021-01-12
342339,2021-01-12
366822,2021-01-12
369888,2021-01-12
369186,2021-01-12
324875,2021-01-12
368920,2021-01-12
369994,2021-01-12
365254,2021-01-12
369460,2021-01-12
360358,2021-01-13
370231,2021-01-13
369330,2021-01-13
322735,2021-01-13
369956,2021-01-13
364566,2021-01-13
368943,2021-01-13
349513,2021-01-13
363951,2021-01-13
349921,2021-01-13
369030,2021-01-13
368619,2021-01-13
370429,2021-01-13
347374,2021-01-13
247507,2021-01-13
286227,2021-01-13
368413,2021-01-13
296046,2021-01-13
364216,2021-01-13
369735,2021-01-13
304542,2021-01-13
369769,2021-01-13
310753,2021-01-13
315993,2021-01-13
369127,2021-01-13
369597,2021-01-13
361103,2021-01-13
286826,2021-01-13
365879,2021-01-13
369754,2021-01-13
370477,2021-01-13
368737,2021-01-13
370560,2021-01-13
369752,2021-01-13
369871,2021-01-13
367082,2021-01-13
370392,2021-01-13
369681,2021-01-13
361586,2021-01-13
328539,2021-01-13
363256,2021-01-13
369346,2021-01-13
367337,2021-01-13
370037,2021-01-13
369726,2021-01-13
367498,2021-01-13
370762,2021-01-13
368489,2021-01-13
367775,2021-01-13
369421,2021-01-13
369654,2021-01-13
368394,2021-01-13
370473,2021-01-13
370217,2021-01-13
308727,2021-01-13
370590,2021-01-13
369413,2021-01-13
340444,2021-01-13
368007,2021-01-13
320753,2021-01-13
368653,2021-01-13
369516,2021-01-13
317197,2021-01-13
370081,2021-01-13
366894,2021-01-13
352960,2021-01-13
369906,2021-01-13
370040,2021-01-13
369649,2021-01-13
368900,2021-01-13
307112,2021-01-13
370033,2021-01-13
368723,2021-01-13
368695,2021-01-13
363897,2021-01-13
307928,2021-01-13
264784,2021-01-13
369058,2021-01-13
365949,2021-01-13
369791,2021-01-13
367818,2021-01-13
369557,2021-01-13
368784,2021-01-13
367898,2021-01-13
369020,2021-01-13
359634,2021-01-13
362460,2021-01-13
367584,2021-01-13
367287,2021-01-13
366640,2021-01-13
363394,2021-01-13
369300,2021-01-13
369743,2021-01-13
279140,2021-01-13
281291,2021-01-13
363546,2021-01-13
370615,2021-01-13
352035,2021-01-13
370626,2021-01-13
365790,2021-01-13
370398,2021-01-13
369794,2021-01-13
369485,2021-01-13
370359,2021-01-13
370321,2021-01-13
298566,2021-01-13
370127,2021-01-13
370140,2021-01-13
369356,2021-01-13
365415,2021-01-13
336581,2021-01-13
369094,2021-01-13
289539,2021-01-13
369405,2021-01-13
367560,2021-01-13
370382,2021-01-14
355954,2021-01-14
369009,2021-01-14
364307,2021-01-14
370944,2021-01-14
271627,2021-01-14
368999,2021-01-14
371133,2021-01-14
287412,2021-01-14
368716,2021-01-14
312940,2021-01-14
369105,2021-01-14
357862,2021-01-14
370462,2021-01-14
280593,2021-01-14
330556,2021-01-14
371193,2021-01-14
327994,2021-01-14
333084,2021-01-14
366746,2021-01-14
365496,2021-01-14
368288,2021-01-14
369822,2021-01-14
371080,2021-01-14
370695,2021-01-14
333164,2021-01-14
367056,2021-01-14
370408,2021-01-14
370605,2021-01-14
370347,2021-01-14
371346,2021-01-14
349875,2021-01-14
352545,2021-01-14
370332,2021-01-14
367862,2021-01-14
369581,2021-01-14
362332,2021-01-14
359544,2021-01-14
369082,2021-01-14
368841,2021-01-14
370958,2021-01-14
371044,2021-01-14
314839,2021-01-14
245544,2021-01-14
365776,2021-01-14
371057,2021-01-14
334581,2021-01-14
367973,2021-01-14
349904,2021-01-14
370309,2021-01-14
303820,2021-01-14
368983,2021-01-14
353894,2021-01-14
370635,2021-01-14
258537,2021-01-14
368151,2021-01-14
362142,2021-01-14
367561,2021-01-14
366705,2021-01-14
368948,2021-01-14
369577,2021-01-14
370966,2021-01-14
370841,2021-01-14
285995,2021-01-14
362479,2021-01-14
367739,2021-01-14
371059,2021-01-14
361576,2021-01-14
367596,2021-01-14
358730,2021-01-14
322031,2021-01-14
311505,2021-01-14
369306,2021-01-14
371226,2021-01-14
371228,2021-01-14
302577,2021-01-14
254394,2021-01-14
370746,2021-01-14
370403,2021-01-14
368454,2021-01-14
370983,2021-01-14
369799,2021-01-14
371384,2021-01-14
370232,2021-01-14
369361,2021-01-14
370255,2021-01-14
365997,2021-01-14
370226,2021-01-14
333173,2021-01-14
366809,2021-01-14
369456,2021-01-14
370527,2021-01-14
370548,2021-01-14
340147,2021-01-15
370212,2021-01-15
370921,2021-01-15
369611,2021-01-15
371736,2021-01-15
371084,2021-01-15
370420,2021-01-15
369810,2021-01-15
369239,2021-01-15
291799,2021-01-15
367874,2021-01-15
361141,2021-01-15
370027,2021-01-15
298911,2021-01-15
369154,2021-01-15
358852,2021-01-15
371706,2021-01-15
367813,2021-01-15
371305,2021-01-15
365404,2021-01-15
276589,2021-01-15
291645,2021-01-15
371058,2021-01-15
367906,2021-01-15
368673,2021-01-15
371589,2021-01-15
311114,2021-01-15
252127,2021-01-15
370904,2021-01-15
365233,2021-01-15
370230,2021-01-15
369898,2021-01-15
370080,2021-01-15
371737,2021-01-15
367710,2021-01-15
358755,2021-01-15
370759,2021-01-15
339876,2021-01-15
371750,2021-01-15
252942,2021-01-15
358698,2021-01-15
297822,2021-01-15
277922,2021-01-15
260273,2021-01-15
371784,2021-01-15
367198,2021-01-15
371131,2021-01-15
369285,2021-01-15
257507,2021-01-15
361143,2021-01-15
367364,2021-01-15
369246,2021-01-15
370547,2021-01-15
258542,2021-01-15
362082,2021-01-15
367910,2021-01-15
371657,2021-01-15
368678,2021-01-15
371667,2021-01-15
370802,2021-01-15
371770,2021-01-15
368292,2021-01-15
